indice,b_scipy_float64,b_cmsis_float32_equivalente
516,-3.96490142167729473e-05,-3.96490140701644123e-05
517,-7.54234591488402178e-05,-7.54234570194967091e-05
518,-1.03820648630357208e-04,-1.03820646472740918e-04
519,-1.22059435518660691e-04,-1.22059434943366796e-04
520,-1.28352573901866060e-04,-1.28352578030899167e-04
521,-1.22081842804439857e-04,-1.22081837616860867e-04
522,-1.03858773059293901e-04,-1.03858772490639240e-04
523,-7.54650129037686670e-05,-7.54650100134313107e-05
524,-3.96781474816344982e-05,-3.96781470044516027e-05
525,7.30901554208233341e-19,7.30901545540377433e-19
526,3.96860096982072158e-05,3.96860086766537279e-05
527,7.54949247118345492e-05,7.54949214751832187e-05
528,1.03920535595664981e-04,1.03920538094826043e-04
529,1.22178667394097853e-04,1.22178666060790420e-04
530,1.28479860697599781e-04,1.28479863633401692e-04
531,1.22204742269165048e-04,1.22204743092879653e-04
532,1.03964899889797657e-04,1.03964899608399719e-04
533,7.55432791023118237e-05,7.55432774894870818e-05
534,3.97199103752909980e-05,3.97199110011570156e-05
535,-5.75166442203391503e-18,-5.75166431817671296e-18
536,-3.97290219284101971e-05,-3.97290205000899732e-05
537,-7.55779438090799195e-05,-7.55779474275186658e-05
538,-1.04036475613845323e-04,-1.04036473203450441e-04
539,-1.22316949374953840e-04,-1.22316952911205590e-04
540,-1.28627366948587049e-04,-1.28627361846156418e-04
541,-1.22347052450803547e-04,-1.22347046271897852e-04
542,-1.04087693288356203e-04,-1.04087695945054293e-04
543,-7.56337674637870192e-05,-7.56337685743346810e-05
544,-3.97681587207515376e-05,-3.97681578760966659e-05
545,6.21449733025725686e-18,6.21449751349912109e-18
546,3.97786404912509761e-05,3.97786388930398971e-05
547,7.56736449317591393e-05,7.56736480980180204e-05
548,1.04170031635159418e-04,1.04170030681416392e-04
549,1.22476130277107405e-04,1.22476136311888695e-04
550,1.28797048700426958e-04,1.28797051729634404e-04
551,1.22510645189599952e-04,1.22510638902895153e-04
552,1.04228755376438841e-04,1.04228754935320467e-04
553,7.57376491683733367e-05,7.57376474211923778e-05
554,3.98235120254684260e-05,3.98235133616253734e-05
555,-2.13700477731580054e-18,-2.13700477571364908e-18
556,-3.98354924922599327e-05,-3.98354932258371264e-05
557,-7.57832281647179839e-05,-7.57832312956452370e-05
558,-1.04322865456393706e-04,-1.04322862171102315e-04
559,-1.22658175476409516e-04,-1.22658180771395564e-04
560,-1.28990984933334974e-04,-1.28990985103882849e-04
561,-1.22697509600174702e-04,-1.22697514598257840e-04
562,-1.04389788337417663e-04,-1.04389786429237574e-04
563,-7.58561683143742655e-05,-7.58561654947698116e-05
564,-3.98866282469150798e-05,-3.98866286559496075e-05
565,1.18087512143276619e-18,1.18087508086730649e-18
566,3.99002437151588067e-05,3.99002419726457447e-05
567,7.59079673789528797e-05,7.59079703129827976e-05
568,1.04496740728176682e-04,1.04496743006166071e-04
569,1.22865170431702412e-04,1.22865167213603854e-04
570,1.29211381253267190e-04,1.29211388411931694e-04
571,1.22909755569290034e-04,1.22909754281863570e-04
572,1.04572597380933851e-04,1.04572594864293933e-04
573,7.59906440639265363e-05,7.59906470193527639e-05
574,3.99582049163196026e-05,3.99582058889791369e-05
575,1.74028032656250449e-18,1.74028026853678520e-18
576,-3.99735997368004693e-05,-3.99735981773119420e-05
577,-7.60492123436943212e-05,-7.60492112021893263e-05
578,-1.04693525850161424e-04,-1.04693528555799276e-04
579,-1.23099324074024636e-04,-1.23099322081543505e-04
580,-1.29460573440383933e-04,-1.29460575408302248e-04
581,-1.23149617116004209e-04,-1.23149613500572741e-04
582,-1.04779093588661554e-04,-1.04779093817342073e-04
583,-7.61424727012155900e-05,-7.61424744268879294e-05
584,-4.00389802158360425e-05,-4.00389799324329942e-05
585,-5.76111121272391501e-19,-5.76111134115752795e-19
586,4.00563069942353958e-05,4.00563076254911721e-05
587,7.62083907464440981e-05,7.62083873269148171e-05
588,1.04915196737644291e-04,1.04915197880472988e-04
589,1.23362972042841661e-04,1.23362973681651056e-04
590,1.29741030834606708e-04,1.29741034470498562e-04
591,1.23419455594973957e-04,1.23419449664652348e-04
592,1.05011296624875475e-04,1.05011298728641123e-04
593,7.63131295914047046e-05,7.63131320127286017e-05
594,4.01297340028000226e-05,4.01297329517547041e-05
595,-5.68502289409091114e-18,-5.68502292571668457e-18
596,-4.01491537976392474e-05,-4.01491524826269597e-05
597,-7.63870101086476961e-05,-7.63870120863430202e-05
598,-1.05163839443102970e-04,-1.05163839180022478e-04
599,-1.23658579749631780e-04,-1.23658581287600100e-04
600,-1.30055359537575345e-04,-1.30055355839431286e-04
601,-1.23721762723120966e-04,-1.23721765703521669e-04
602,-1.05271337295195411e-04,-1.05271334177814424e-04
603,-7.65041710278930855e-05,-7.65041695558466017e-05
604,-4.02312887746815166e-05,-4.02312871301546693e-05
605,5.29378451457872823e-18,5.29378469395257864e-18
606,4.02529712826247771e-05,4.02529694838449359e-05
607,7.65866595848883230e-05,7.65866570873185992e-05
608,1.05441652615504019e-04,1.05441649793647230e-04
609,1.23988745248857559e-04,1.23988749692216516e-04
610,1.30406305409900967e-04,1.30406304378993809e-04
611,1.24059163409635337e-04,1.24059166410006583e-04
612,1.05561459936183799e-04,1.05561462987679988e-04
613,7.67172359555508108e-05,7.67172386986203492e-05
614,4.03445105681540786e-05,4.03445119445677847e-05
615,-1.77388984978653597e-18,-1.77388985759573354e-18
616,-4.03686342953230834e-05,-4.03686353820376098e-05
617,-7.68090116329070291e-05,-7.68090103520080447e-05
618,-1.05750949780217686e-04,-1.05750950751826167e-04
619,-1.24356201895910417e-04,-1.24356200103648007e-04
620,-1.30796756842361541e-04,-1.30796761368401349e-04
621,-1.24434418368852564e-04,-1.24434416648000479e-04
622,-1.05884024618626790e-04,-1.05884028016589582e-04
623,-7.69540475571955088e-05,-7.69540492910891771e-05
624,-4.04703097856024883e-05,-4.04703096137382090e-05
625,4.26852175716228061e-18,4.26852162165331509e-18
626,4.04970622035756054e-05,4.04970633098855615e-05
627,7.70558235418815536e-05,7.70558253861963749e-05
628,1.06094161421969261e-04,1.06094164948444813e-04
629,1.24763820771498819e-04,1.24763813801109791e-04
630,1.31229747279244438e-04,1.31229753606021404e-04
631,1.24850426495452913e-04,1.24850426800549030e-04
632,1.06241509146748418e-04,1.06241510366089642e-04
633,7.72164146906134056e-05,7.72164130466990173e-05
634,4.06096419423489655e-05,4.06096405640710145e-05
635,2.50354830125264791e-18,2.50354835747059691e-18
636,-4.06392196275448715e-05,-4.06392209697514772e-05
637,-7.73289388059864572e-05,-7.73289357312023640e-05
638,-1.06473836853203713e-04,-1.06473838968668133e-04
639,-1.25214612851627015e-04,-1.25214617582969368e-04
640,-1.31708457472091587e-04,-1.31708453409373760e-04
641,-1.25310226981050361e-04,-1.25310223666019738e-04
642,-1.06636510835761482e-04,-1.06636507553048432e-04
643,-7.75062331631716039e-05,-7.75062362663447857e-05
644,-4.07635083279032307e-05,-4.07635088777169585e-05
645,4.84561196816461930e-18,4.84561203421675410e-18
646,4.07961170828266971e-05,4.07961160817649215e-05
647,7.76302883305209584e-05,7.76302913436666131e-05
648,1.06892645850030011e-04,1.06892643088940531e-04
649,1.25711730902339360e-04,1.25711725559085608e-04
650,1.32236217441748512e-04,1.32236222270876169e-04
651,1.25817001151366591e-04,1.25816994113847613e-04
652,1.07071748049868609e-04,1.07071748061571270e-04
653,7.78254868311851545e-05,7.78254834585823119e-05
654,4.09329565742679304e-05,4.09329550166148692e-05
655,-8.21775329659304670e-20,-8.21775310367420418e-20
656,-4.09688115295247441e-05,-4.09688109357375652e-05
657,-7.79618914574154760e-05,-7.79618931119330227e-05
658,-1.07353380038014527e-04,-1.07353378552943468e-04
659,-1.26258471078206062e-04,-1.26258470118045807e-04
660,-1.32816508126793256e-04,-1.32816508994437754e-04
661,-1.26374074002951397e-04,-1.26374070532619953e-04
662,-1.07550061482987902e-04,-1.07550062239170074e-04
663,-7.81762485109427862e-05,-7.81762500992044806e-05
664,-4.11190811247251733e-05,-4.11190812883432955e-05
665,3.81993297973870166e-18,3.81993289006937637e-18
666,4.11584068201276761e-05,4.11584078392479569e-05
667,7.83258567974681448e-05,7.83258583396673203e-05
668,1.07858954009913097e-04,1.07858955743722618e-04
669,1.26858274203713267e-04,1.26858270959928632e-04
670,1.33452962696286020e-04,1.33452966110780835e-04
671,1.26984915418660216e-04,1.26984916278161108e-04
672,1.08074415164340917e-04,1.08074418676551431e-04
673,7.85606806886987862e-05,7.85606825957074761e-05
674,4.13230235960348726e-05,4.13230227422900498e-05
675,-2.41558778381779359e-18,-2.41558783228808619e-18
676,-4.13660540397630446e-05,-4.13660527556203306e-05
677,-7.87243828561606476e-05,-7.87243843660689890e-05
678,-1.08412406157814905e-04,-1.08412408735603094e-04
679,-1.27514726716685241e-04,-1.27514722407795489e-04
680,-1.34149367505079421e-04,-1.34149362565949559e-04
681,-1.27653141041029637e-04,-1.27653140225447714e-04
682,-1.08647897171385000e-04,-1.08647895103786141e-04
683,-7.89810360165853795e-05,-7.89810364949516952e-05
684,-4.15459730276399026e-05,-4.15459726355038583e-05
685,3.26696813276798227e-18,3.26696823404681211e-18
686,4.15929517318582511e-05,4.15929534938186407e-05
687,7.91597584405440982e-05,7.91597558418288827e-05
688,1.09016899201965981e-04,1.09016902570147067e-04
689,1.28231561253307446e-04,1.28231564303860068e-04
690,1.34909662669954343e-04,1.34909656480886042e-04
691,1.28382512783113787e-04,1.28382511320523918e-04
692,1.09273720032506392e-04,1.09273722046054900e-04
693,7.94396575820368602e-05,7.94396546552889049e-05
694,4.17891660109622360e-05,4.17891642428003252e-05
695,-4.75915222467589543e-18,-4.75915222146056771e-18
696,-4.18403460027569557e-05,-4.18403469666372985e-05
697,-7.96343628344387536e-05,-7.96343592810444534e-05
698,-1.09675720399180193e-04,-1.09675718704238534e-04
699,-1.29012656854219065e-04,-1.29012652905657887e-04
700,-1.35737942245485281e-04,-1.35737936943769455e-04
701,-1.29176938956438044e-04,-1.29176944028586149e-04
702,-1.09955220802431000e-04,-1.09955217340029776e-04
703,-7.99389789380805066e-05,-7.99389817984774709e-05
704,-4.20538866924491047e-05,-4.20538854086771607e-05
705,6.18201682809962762e-18,6.18201702597630763e-18
706,4.21095304986949601e-05,4.21095319325104356e-05
707,8.01506657297372435e-05,8.01506685093045235e-05
708,1.10392281413649365e-04,1.10392284113913774e-04
709,1.29862038772006775e-04,1.29862033645622432e-04
710,1.36638453978424638e-04,1.36638453113846481e-04
711,1.30040473996429124e-04,1.30040469230152667e-04
712,1.10695860793411021e-04,1.10695858893450350e-04
713,8.04815238823944600e-05,8.04815208539366722e-05
714,4.23414666438252723e-05,4.23414676333777606e-05
715,3.53233922639767285e-19,3.53233935508239913e-19
716,-4.24018462487933738e-05,-4.24018471676390618e-05
717,-8.07112269015357482e-05,-8.07112301117740571e-05
718,-1.11170117833824710e-04,-1.11170120362658054e-04
719,-1.30783877860459250e-04,-1.30783882923424244e-04
720,-1.37615598620580436e-04,-1.37615599669516087e-04
721,-1.30977317765687356e-04,-1.30977321532554924e-04
722,-1.11499224945884874e-04,-1.11499226477462798e-04
723,-8.10699059731735222e-05,-8.10699057183228433e-05
724,-4.26532845934614405e-05,-4.26532860728912055e-05
725,1.29971228804989677e-18,1.29971229376246691e-18
726,4.27186813678106229e-05,4.27186823799274862e-05
727,8.13186956155730604e-05,8.13186925370246172e-05
728,1.12012888318938547e-04,1.12012887257151306e-04
729,1.31782489526857519e-04,1.31782493554055691e-04
730,1.38673928780051612e-04,1.38673931360244751e-04
731,1.31991814416703351e-04,1.31991808302700520e-04
732,1.12369020822557607e-04,1.12369023554492742e-04
733,8.17068277704151400e-05,8.17068284959532320e-05
734,4.29907660126244116e-05,4.29907668149098754e-05
735,1.08576201235658847e-18,1.08576202832562631e-18
736,-4.30614706128277670e-05,-4.30614709330257028e-05
737,-8.19758097563933272e-05,-8.19758133729919791e-05
738,-1.12924373359923495e-04,-1.12924375571310520e-04
739,-1.32862332228876411e-04,-1.32862332975491881e-04
740,-1.39818147291991126e-04,-1.39818148454651237e-04
741,-1.33088450795561508e-04,-1.33088455186225474e-04
742,-1.13309077210811348e-04,-1.13309077278245240e-04
743,-8.23950797912896099e-05,-8.23950831545516849e-05
744,-4.33553825510714759e-05,-4.33553832408506423e-05
745,1.72921405542481707e-18,1.72921403950689765e-18
746,4.34316947878487323e-05,4.34316934843081981e-05
747,8.26853946656015085e-05,8.26853938633576035e-05
748,1.13908473639507546e-04,1.13908470666501671e-04
749,1.34028005498828157e-04,1.34027999592944980e-04
750,1.41053105090397545e-04,1.41053111292421818e-04
751,1.34271854369631346e-04,1.34271860588341951e-04
752,1.14323342318454517e-04,1.14323345769662410e-04
753,8.31375391693465804e-05,8.31375364214181900e-05
754,4.37486513161502934e-05,4.37486523878760636e-05
755,-1.24254585242761791e-19,-1.24254586747832131e-19
756,-4.38308799911554643e-05,-4.38308816228527576e-05
757,-8.34503616794846022e-05,-8.34503589430823922e-05
758,-1.14969207977490132e-04,-1.14969210699200630e-04
759,-1.35284247478432279e-04,-1.35284251882694662e-04
760,-1.42383798563701190e-04,-1.42383796628564596e-04
761,-1.35546790662507830e-04,-1.35546797537244856e-04
762,-1.15415881549240851e-04,-1.15415881737135351e-04
763,-8.39371680071231802e-05,-8.39371714391745627e-05
764,-4.41721339904424087e-05,-4.41721349488943815e-05
765,3.62522390065074783e-18,3.62522408645143802e-18
766,4.42605966998746846e-05,4.42605960415676236e-05
767,8.42737063565101457e-05,8.42737063067033887e-05
768,1.16110710847538070e-04,1.16110713861417025e-04
769,1.36635931948560175e-04,1.36635935632511973e-04
770,1.43815366377604814e-04,1.43815370392985642e-04
771,1.36918160180949375e-04,1.36918155476450920e-04
772,1.16590874844752813e-04,1.16590876132249832e-04
773,8.47970114130131887e-05,8.47970150061883032e-05
774,4.46274357827396989e-05,4.46274352725595236e-05
775,-3.09282228795284160e-19,-3.09282236497511775e-19
776,-4.47224586872117851e-05,-4.47224592790007591e-05
777,-8.51585063852423727e-05,-8.51585064083337784e-05
778,-1.17337229453174158e-04,-1.17337229312397540e-04
779,-1.38088064839129694e-04,-1.38088071253150702e-04
780,-1.45353085750018986e-04,-1.45353085827082396e-04
781,-1.38390994819174990e-04,-1.38390998472459614e-04
782,-1.17852613580691270e-04,-1.17852614494040608e-04
783,-8.57201952133906041e-05,-8.57201957842335105e-05
784,-4.51162042079775606e-05,-4.51162050012499094e-05
785,4.52658356212060517e-18,4.52658336120607728e-18
786,4.52181217675145825e-05,4.52181229775305837e-05
787,8.61079191644042785e-05,8.61079170135781169e-05
788,1.18653120351099980e-04,1.18653122626710683e-04
789,1.39645780205802588e-04,1.39645781018771231e-04
790,1.47002368163788436e-04,1.47002370795235038e-04
791,1.39970453727389539e-04,1.39970448799431324e-04
792,1.19205497006206679e-04,1.19205498776864260e-04
793,8.67099233320354899e-05,8.67099224706180394e-05
794,4.56401276917310869e-05,4.56401285191532224e-05
795,7.75200387600957583e-18,7.75200417424072905e-18
796,-4.57492823654040605e-05,-4.57492824352812022e-05
797,-8.71251790470066760e-05,-8.71251759235747159e-05
798,-1.20062845611560541e-04,-1.20062846690416336e-04
799,-1.41314335660986225e-04,-1.41314332722686231e-04
800,-1.48768754504639399e-04,-1.48768755025230348e-04
801,-1.41661818632282769e-04,-1.41661817906424403e-04
802,-1.20654028216231625e-04,-1.20654025522526354e-04
803,-8.77694748295216822e-05,-8.77694765222258866e-05
804,-4.62009339957824872e-05,-4.62009338662028313e-05
805,5.71194112522542756e-18,5.71194103721038519e-18
806,4.63176759048707933e-05,4.63176766061224043e-05
807,8.82135942420023025e-05,8.82135936990380287e-05
808,1.21570968505909548e-04,1.21570970804896206e-04
809,1.43099107248343446e-04,1.43099110573530197e-04
810,1.50657909612689808e-04,1.50657913764007390e-04
811,1.43470488599000242e-04,1.43470490002073348e-04
812,1.22202809647670949e-04,1.22202807688154280e-04
813,8.89022005961898157e-05,8.89021976036019623e-05
814,4.68003884609776853e-05,4.68003891000989825e-05
815,-3.48510658242928581e-19,-3.48510656662379698e-19
816,-4.69250750155529350e-05,-4.69250735477544367e-05
817,-8.93765433668942640e-05,-8.93765463843010366e-05
818,-1.23182148713498602e-04,-1.23182151583023369e-04
819,-1.45005583750945936e-04,-1.45005586091428995e-04
820,-1.52675616237837625e-04,-1.52675609569996595e-04
821,-1.45401974225078782e-04,-1.45401980262249708e-04
822,-1.23856538091873320e-04,-1.23856530990451574e-04
823,-9.01115196929338472e-05,-9.01115199667401612e-05
824,-4.74402920649913865e-05,-4.74402913823723793e-05
825,8.23525136816620743e-18,8.23525135990033335e-18
826,4.75732875528370647e-05,4.75732886116020381e-05
827,9.06174716465625883e-05,9.06174682313576341e-05
828,1.24901137040489785e-04,1.24901140225119889e-04
829,1.47039360425289209e-04,1.47039361763745546e-04
830,1.54827768390328809e-04,1.54827765072695911e-04
831,1.47461891258769061e-04,1.47461891174316406e-04
832,1.25619999216632550e-04,1.25620004837401211e-04
833,9.14009153354941400e-05,9.14009142434224486e-05
834,4.81224792920913172e-05,4.81224778923206031e-05
835,-2.16037788597151704e-18,-2.16037779789710056e-18
836,-4.82641544301058329e-05,-4.82641553389839828e-05
837,-9.19398867535845443e-05,-9.19398880796507001e-05
838,-1.26732769645264681e-04,-1.26732775242999196e-04
839,-1.49206132154335470e-04,-1.49206127389334142e-04
840,-1.57120364080233287e-04,-1.57120361109264195e-04
841,-1.49655953635232877e-04,-1.49655956192873418e-04
842,-1.27498061592860211e-04,-1.27498060464859009e-04
843,-9.27739305182573510e-05,-9.27739311009645462e-05
844,-4.88488158135629485e-05,-4.88488149130716920e-05
845,1.39622881104036911e-18,1.39622876161091987e-18
846,4.89995472608644426e-05,4.89995472889859229e-05
847,9.33473542873359451e-05,9.33473565964959562e-05
848,1.28681961765726071e-04,1.28681960632093251e-04
849,1.51511686015021977e-04,1.51511689182370901e-04
850,1.59559497440454017e-04,1.59559494932182133e-04
